source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TMT,286842,ฟาร์สเป็ค,CLINDARAX 150,"(clindamycin 150 mg) capsule, hard, 1 capsule",ฟาร์สเป็ค,ACTIVE
TMT,286861,ฟาร์สเป็ค,CLINDARAX 300,"(clindamycin 300 mg) capsule, hard, 1 capsule",ฟาร์สเป็ค,ACTIVE
TMT,286888,ห้างขายยาตราเจ็ดดาว,CLINDASTAR,"(clindamycin 150 mg) capsule, hard, 1 capsule",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,286900,ห้างขายยาตราเจ็ดดาว,CLINDASTAR,"(clindamycin 300 mg) capsule, hard, 1 capsule",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,554185,เวสโก ฟาร์มาซูติคอล,CLINDA-VC,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL ampoule",เวสโก ฟาร์มาซูติคอล,ACTIVE
TMT,554267,เวสโก ฟาร์มาซูติคอล,CLINDA-VC,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL vial",เวสโก ฟาร์มาซูติคอล,ACTIVE
TMT,1304321,มิลลิเมด บีเอฟเอส (เชียงราย,CLINDAVID,") (clindamycin 600 mg/4 mL) solution for injection, 4 mL unit dose",มิลลิเมด บีเอฟเอส (เชียงราย),ACTIVE
TMT,554100,มิลลิเมด,CLINDAVID,"(clindamycin 300 mg/2 mL) solution for injection/infusion, 1 mL vial (invalid)",มิลลิเมด,ACTIVE
TMT,1027847,มิลลิเมด,CLINDAVID,"(clindamycin 300 mg/2 mL) solution for injection/infusion, 2 mL unit dose",มิลลิเมด,ACTIVE
TMT,554128,มิลลิเมด,CLINDAVID,"(clindamycin 300 mg/2 mL) solution for injection/infusion, 2 mL vial",มิลลิเมด,ACTIVE
TMT,1027868,มิลลิเมด,CLINDAVID,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL unit dose",มิลลิเมด,ACTIVE
TMT,554019,มิลลิเมด,CLINDAVID,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL vial",มิลลิเมด,ACTIVE
TMT,286928,มิลลิเมด,CLINDAVID-150,"(clindamycin 150 mg) capsule, hard, 1 capsule",มิลลิเมด,ACTIVE
TMT,286944,มิลลิเมด บีเอฟเอส (เชียงราย,CLINDAVID-300,") (clindamycin 300 mg) capsule, hard, 1 capsule",มิลลิเมด บีเอฟเอส (เชียงราย),ACTIVE
TMT,553937,"LEMERY, MEXICO",CLINDAZYN,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL ampoule","LEMERY, MEXICO",ACTIVE
TMT,286963,วี.เอส. ฟาร์ม่า (1971,CLINDIN-150,") (clindamycin 150 mg) capsule, hard, 1 capsule",วี.เอส. ฟาร์ม่า (1971),ACTIVE
TMT,286985,วี.เอส. ฟาร์ม่า (1971,CLINDIN-300,") (clindamycin 300 mg) capsule, hard, 1 capsule",วี.เอส. ฟาร์ม่า (1971),ACTIVE
TMT,287028,บางกอกแล็ป แอนด์ คอสเมติค,CLINEPECT,"(dextromethorphan hydrobromide 15 mg + guaifenesin 100 mg) capsule, hard, 1 capsule",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287044,บางกอกแล็ป แอนด์ คอสเมติค,CLINETUSS,"(dextromethorphan hydrobromide 15 mg + guaifenesin 100 mg) capsule, hard, 1 capsule",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,747454,บางกอกแล็ป แอนด์ คอสเมติค,CLINIBLU,"(ibuprofen 100 mg/5 mL) oral suspension, 60 mL bottle",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,783733,บางกอกแล็ป แอนด์ คอสเมติค,CLINIBLU,"(ibuprofen 400 mg) film-coated tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287063,บางกอกแล็ป แอนด์ คอสเมติค,CLINICOF,"(dextromethorphan hydrobromide 15 mg + guaifenesin 100 mg) capsule, hard, 1 capsule",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287085,บางกอกแล็ป แอนด์ คอสเมติค,CLINICOLD,"(brompheniramine maleate 4 mg + phenylephrine hydrochloride 5 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,594560,บางกอกแล็ป แอนด์ คอสเมติค,CLINICOLD,"(brompheniramine maleate 4 mg/5 mL + phenylephrine hydrochloride 5 mg/5 mL) syrup, 60 mL bottle",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,1040219,บางกอกแล็ป แอนด์ คอสเมติค,CLINIGL LUBRICATING JELLY,"(lubricating agent) gel, 50 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,640472,บางกอกแล็ป แอนด์ คอสเมติค,CLINIKOLD,"(pseudoephedrine hydrochloride 30 mg/5 mL + triprolidine hydrochloride 1.25 mg/5 mL) syrup, 60 mL bo",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287102,บางกอกแล็ป แอนด์ คอสเมติค,CLINIKOLD,"(pseudoephedrine hydrochloride 60 mg + triprolidine hydrochloride 2.5 mg) film-coated tablet, 1 tabl",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,100545,บางกอกแล็ป แอนด์ คอสเมติค,CLINIMET-200,"(cimetidine 200 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,100550,บางกอกแล็ป แอนด์ คอสเมติค,CLINIMET-200 FC,"(cimetidine 200 mg) film-coated tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,101583,บางกอกแล็ป แอนด์ คอสเมติค,CLINIMET-400,"(cimetidine 400 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,101596,บางกอกแล็ป แอนด์ คอสเมติค,CLINIMET-400 FC,"(cimetidine 400 mg) film-coated tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287125,แลชแมน,CLINIMOX-500,"(amoxicillin 500 mg) capsule, hard, 1 capsule",แลชแมน,ACTIVE
TMT,714115,บางกอกแล็ป แอนด์ คอสเมติค,CLINIPRED,(prednisolone 500 mg/100 g) cream (invalid),บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,516088,บางกอกแล็ป แอนด์ คอสเมติค,CLINIPRED,"(prednisolone 500 mg/100 g) cream, 450 g jar",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,516100,บางกอกแล็ป แอนด์ คอสเมติค,CLINIPRED,"(prednisolone 500 mg/100 g) cream, 5 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287141,บางกอกแล็ป แอนด์ คอสเมติค,CLINITAPP,"(brompheniramine maleate 4 mg + phenylephrine hydrochloride 5 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,594587,บางกอกแล็ป แอนด์ คอสเมติค,CLINITAPP,"(brompheniramine maleate 4 mg/5 mL + phenylephrine hydrochloride 5 mg/5 mL) syrup, 60 mL bottle",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,712660,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE,(betamethasone valerate 100 mg/100 g) cream (invalid),บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,671770,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE,"(betamethasone valerate 100 mg/100 g) cream, 15 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,671791,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE,"(betamethasone valerate 100 mg/100 g) cream, 450 g jar",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,671758,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE,"(betamethasone valerate 100 mg/100 g) cream, 5 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,712591,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE-N,(betamethasone 100 mg/100 g + neomycin sulfate 500 mg/100 g) cream (invalid),บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,490008,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE-N,"(betamethasone 100 mg/100 g + neomycin sulfate 500 mg/100 g) cream, 15 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,490012,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE-N,"(betamethasone 100 mg/100 g + neomycin sulfate 500 mg/100 g) cream, 450 g jar",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,490020,บางกอกแล็ป แอนด์ คอสเมติค,CLINIVATE-N,"(betamethasone 100 mg/100 g + neomycin sulfate 500 mg/100 g) cream, 5 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,494851,นิวยอร์ค เคมีเกิ้ล,CLINNY,"(clindamycin 1 g/100 g) cream, 100 g tube",นิวยอร์ค เคมีเกิ้ล,ACTIVE
TMT,494879,นิวยอร์ค เคมีเกิ้ล,CLINNY,"(clindamycin 1 g/100 mL) cutaneous solution, 100 mL bottle",นิวยอร์ค เคมีเกิ้ล,ACTIVE
TMT,940712,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง,CLINOCARE,"(clindamycin 1 g/100 mL) cutaneous solution, 10 mL bottle",อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง,ACTIVE
TMT,713134,บางกอกแล็ป แอนด์ คอสเมติค,CLINODERM,(clobetasol propionate 50 mg/100 g) cream (invalid),บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,671829,บางกอกแล็ป แอนด์ คอสเมติค,CLINODERM,"(clobetasol propionate 50 mg/100 g) cream, 15 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,671840,บางกอกแล็ป แอนด์ คอสเมติค,CLINODERM,"(clobetasol propionate 50 mg/100 g) cream, 450 g jar",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,671817,บางกอกแล็ป แอนด์ คอสเมติค,CLINODERM,"(clobetasol propionate 50 mg/100 g) cream, 5 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,1299966,บางกอกแล็ป แอนด์ คอสเมติค,CLINODERM CREAM,"(clobetasol propionate 50 mg/100 g) cream, 35 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,700073,"BAXTER, BELGIUM",CLINOLEIC-20,"(lipids) emulsion for infusion, 100 mL bag","BAXTER, BELGIUM",ACTIVE
TMT,700094,"BAXTER, BELGIUM",CLINOLEIC-20,"(lipids) emulsion for infusion, 250 mL bag","BAXTER, BELGIUM",ACTIVE
TMT,700115,"BAXTER, BELGIUM",CLINOLEIC-20,"(lipids) emulsion for infusion, 500 mL bag","BAXTER, BELGIUM",ACTIVE
TMT,287160,บางกอกแล็ป แอนด์ คอสเมติค,CLINOPRONT,"(codeine phosphate 10 mg + guaifenesin 100 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,136168,"MERCK SHARP & DOHME, AUSTRALIA",CLINORIL,"(sulindac 200 mg) tablet, 1 tablet","MERCK SHARP & DOHME, AUSTRALIA",ACTIVE
TMT,136175,เอ็ม แอนด์ เอ็ช แมนูแฟคเจอริ่ง,CLINORIL,"(sulindac 200 mg) tablet, 1 tablet",เอ็ม แอนด์ เอ็ช แมนูแฟคเจอริ่ง,ACTIVE
TMT,104265,บางกอกแล็ป แอนด์ คอสเมติค,CLINOSEC,"(omeprazole 20 mg) gastro-resistant capsule, hard, 1 capsule",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287187,แมคโครฟาร์,CLINOTT,"(clindamycin 150 mg) capsule, hard, 1 capsule",แมคโครฟาร์,ACTIVE
TMT,287224,แมคโครฟาร์,CLINOTT,"(clindamycin 300 mg) capsule, hard, 1 capsule",แมคโครฟาร์,ACTIVE
TMT,287207,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT,"(clindamycin 150 mg) capsule, hard, 1 capsule",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,287248,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT,"(clindamycin 300 mg) capsule, hard, 1 capsule",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,836993,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT-P,"(clindamycin 300 mg/2 mL) solution for injection/infusion, 2 mL ampoule",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,554320,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT-P,"(clindamycin 300 mg/2 mL) solution for injection/infusion, 2 mL vial",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,837001,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT-P,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL ampoule",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,553826,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT-P,"(clindamycin 600 mg/4 mL) solution for injection/infusion, 4 mL vial",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,876966,แอล.บี.เอส. แลบบอเรตอรี่,CLINOTT-P,"(clindamycin 900 mg/6 mL) solution for injection/infusion, 6 mL vial",แอล.บี.เอส. แลบบอเรตอรี่,ACTIVE
TMT,485794,บางกอกแล็ป แอนด์ คอสเมติค,CLINOVIR,"(aciclovir 5 g/100 g) cream, 10 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,485804,บางกอกแล็ป แอนด์ คอสเมติค,CLINOVIR,"(aciclovir 5 g/100 g) cream, 3 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,485815,บางกอกแล็ป แอนด์ คอสเมติค,CLINOVIR,"(aciclovir 5 g/100 g) cream, 5 g tube",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287269,บางกอกแล็ป แอนด์ คอสเมติค,CLINOVIR-200,"(aciclovir 200 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287282,บางกอกแล็ป แอนด์ คอสเมติค,CLINOVIR-400,"(aciclovir 400 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,287305,บางกอกแล็ป แอนด์ คอสเมติค,CLINOVIR-800,"(aciclovir 800 mg) tablet, 1 tablet",บางกอกแล็ป แอนด์ คอสเมติค,ACTIVE
TMT,859898,โปลิฟาร์ม,CLINXY,"(clindamycin 1 g/100 mL) cutaneous solution, 10 mL bottle",โปลิฟาร์ม,ACTIVE
TMT,1266664,M 12438,CLOBAZAM,"(clobazam 5 mg/1 mL) oral suspension, 30 mL bottle",สถาบันสุขภาพเด็กแห่งชาติมหาราชินี,ACTIVE
TMT,783767,ไบโอแลป,CLOBET,"(clobetasol propionate 50 mg/100 g) cream, 10 g tube",ไบโอแลป,ACTIVE
TMT,795923,ไบโอแลป,CLOBET,"(clobetasol propionate 50 mg/100 g) cream, 450 g jar",ไบโอแลป,ACTIVE
TMT,795910,ไบโอแลป,CLOBET,"(clobetasol propionate 50 mg/100 g) cream, 5 g tube",ไบโอแลป,ACTIVE
TMT,497892,เอ.เอ็น.บี. ลาบอราตอรี่,CLOBETACIN,"(betamethasone 100 mg/100 g + clotrimazole 1 g/100 g) cream, 100 g tube",เอ.เอ็น.บี. ลาบอราตอรี่,ACTIVE
TMT,879942,F 10734,CLOBETASOL,"(clobetasol propionate 50 mg/100 g) cream, 450 g jar",โรงพยาบาลสมุทรสาคร,ACTIVE
TMT,1337975,F 10666,CLOBETASOL GEL,"(clobetasol propionate 50 mg/100 g) dental gel, 10 g tube",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,949748,F 10666,CLOBETASOL SCALP LOTION,"(clobetasol propionate 50 mg/100 mL) cutaneous solution, 60 mL bottle",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,886851,นิด้า ฟาร์มา,CLOBETASOL-NIDA,"(clobetasol propionate 50 mg/100 g) cream, 5 g tube",นิด้า ฟาร์มา,ACTIVE
TMT,664025,โปลิฟาร์ม,CLOBETATE,(clobetasol propionate 50 mg/100 g) cream (invalid),โปลิฟาร์ม,ACTIVE
TMT,656083,โปลิฟาร์ม,CLOBETATE,"(clobetasol propionate 50 mg/100 g) cream, 15 g tube",โปลิฟาร์ม,ACTIVE
TMT,656065,โปลิฟาร์ม,CLOBETATE,"(clobetasol propionate 50 mg/100 g) cream, 5 g tube",โปลิฟาร์ม,ACTIVE
TMT,664471,โปลิฟาร์ม,CLOBETATE,"(clobetasol propionate 50 mg/100 g) cream, 500 g jar",โปลิฟาร์ม,ACTIVE
TMT,906636,โปลิฟาร์ม,CLOBETATE SCALP,"(clobetasol propionate 50 mg/100 g) cutaneous solution, 30 mL bottle",โปลิฟาร์ม,ACTIVE
TMT,869929,นิวไลฟ์ฟาร์ม่า,CLOBEVATE,"(clobetasol propionate 50 mg/100 g) cream, 15 g tube",นิวไลฟ์ฟาร์ม่า,ACTIVE
TMT,869938,นิวไลฟ์ฟาร์ม่า,CLOBEVATE,"(clobetasol propionate 50 mg/100 g) cream, 450 g jar",นิวไลฟ์ฟาร์ม่า,ACTIVE
TMT,869917,นิวไลฟ์ฟาร์ม่า,CLOBEVATE,"(clobetasol propionate 50 mg/100 g) cream, 5 g tube",นิวไลฟ์ฟาร์ม่า,ACTIVE
TMT,656134,"LABORATOIRES GALDERMA, FRANCE",CLOBEX,"(clobetasol propionate 50 mg/100 mL) shampoo, 60 mL bottle (invalid)","LABORATOIRES GALDERMA, FRANCE",ACTIVE
TMT,795968,"LABORATOIRES GALDERMA, FRANCE",CLOBEX,"(clobetasol propionate 50 mg/100 mL) shampoo, 60 mL bottle","LABORATOIRES GALDERMA, FRANCE",ACTIVE
TMT,492731,พี.พี. แลบอราตอรี่ส์,CLOCIMIDE,"(cetrimide 15 g/100 mL + chlorhexidine gluconate 1.5 g/100 mL) cutaneous solution, 100 mL bottle",พี.พี. แลบอราตอรี่ส์,ACTIVE
TMT,496221,สหแพทย์เภสัช,CLODEMEX,"(clotrimazole 1 g/100 g) cream, 100 g tube",สหแพทย์เภสัช,ACTIVE
TMT,995121,"HOE PHARMACEUTICALS, MALAYSIA",CLODERM,"(clobetasol 50 mg/100 g) cream, 15 g tube","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,995145,"HOE PHARMACEUTICALS, MALAYSIA",CLODERM,"(clobetasol 50 mg/100 g) cream, 450 g jar","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,995184,"HOE PHARMACEUTICALS, MALAYSIA",CLODERM,"(clobetasol 50 mg/100 g) ointment, 450 g jar","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,981841,"HOE PHARMACEUTICALS, MALAYSIA",CLODERM,"(clobetasol propionate 50 mg/100 g) cream, 5 g tube","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,874519,"HOE PHARMACEUTICALS, MALAYSIA",CLODERM,"(clobetasol propionate 50 mg/100 g) ointment, 15 g tube","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
