source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TTMT,9427703,ประสะจันทน์แดง ,ยาประสะจันทน์แดง โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427719,ประสะเจตพังคี,ยาประสะเจตพังคีโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427726,ประสะเจตพังคี,ยาประสะเจตพังคีโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427735,ประสะเจตพังคี,ยาประสะเจตพังคีโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427742,ประสะเปราะใหญ่,ยาประสะเปราะใหญ่โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427757,ประสะเปราะใหญ่,ยาประสะเปราะใหญ่โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427761,ประสะเปราะใหญ่,ยาประสะเปราะใหญ่โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427774,ประสะไพล,ยาประสะไพล โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427788,ประสะไพล,ยาประสะไพล โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427790,ประสะไพล,ยาประสะไพล โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427800,ประสะไพล,ยาประสะไพล โรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427816,ประสะมะแว้ง,ยาประสะมะแว้งโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427828,ประสะมะแว้ง,ยาประสะมะแว้งโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427837,ประสะมะแว้ง,ยาประสะมะแว้งโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427844,ประสะมะแว้ง,ยาประสะมะแว้งโรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427859,ปราบชมพูทวีป,ยาปราบชมพูทวีปโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427863,ปราบชมพูทวีป,ยาปราบชมพูทวีปโรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427871,ปลูกไฟธาตุ,ยาปลูกไฟธาตุโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427885,ปลูกไฟธาตุ,ยาปลูกไฟธาตุโรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427892,ผสมโคคลาน สูตรตำรับที่ 1,ยาผสมโคคลาน สูตรตำรับที่ 1โรงพยาบาลท่าฉาง,ยาชง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427902,ผสมโคคลาน สูตรตำรับที่ 2,ยาผสมโคคลาน สูตรตำรับที่ 2โรงพยาบาลท่าฉาง,ยาต้ม,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427918,ผสมโคคลาน สูตรตำรับที่ 3,ยาผสมโคคลาน สูตรตำรับที่ 3โรงพยาบาลท่าฉาง,ยาต้ม,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427925,ผสมเถาวัลย์เปรียง สูตรตำรับที่ 1,ยาผสมเถาวัลย์เปรียง สูตรตำรับที่ 1โรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427939,ผสมเถาวัลย์เปรียง สูตรตำรับที่ 2,ยาผสมเถาวัลย์เปรียง สูตรตำรับที่ 2โรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427941,ผสมเพชรสังฆาต สูตรตำรับที่ 1,ยาผสมเพชรสังฆาต สูตรตำรับที่ 1โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427956,ผสมเพชรสังฆาต สูตรตำรับที่ 2,ยาผสมเพชรสังฆาต สูตรตำรับที่ 2โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427960,ไฟประลัยกัลป์,ยาไฟประลัยกัลป์โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427973,ไฟประลัยกัลป์,ยาไฟประลัยกัลป์โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427987,ไฟประลัยกัลป์,ยาไฟประลัยกัลป์โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9427994,ไฟห้ากอง ,ยาไฟห้ากอง โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428001,ไฟห้ากอง ,ยาไฟห้ากอง โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428017,ไฟห้ากอง ,ยาไฟห้ากอง โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428029,มหาจักรใหญ่,ยามหาจักรใหญ่โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428038,มหาจักรใหญ่,ยามหาจักรใหญ่โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428040,มหาจักรใหญ่,ยามหาจักรใหญ่โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428055,มหานิลแท่งทอง,ยามหานิลแท่งทองโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428064,มหานิลแท่งทอง,ยามหานิลแท่งทองโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428072,มหานิลแท่งทอง,ยามหานิลแท่งทองโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428086,มันทธาตุ,ยามันทธาตุโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428093,มันทธาตุ,ยามันทธาตุโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428103,มันทธาตุ,ยามันทธาตุโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428119,ยาประคบ,ยายาประคบโรงพยาบาลท่าฉาง,ยาประคบ,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428126,ริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย),ยาริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย)โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428135,ริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย),ยาริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย)โรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428142,ริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย),ยาริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย)โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428157,เลือดงาม,ยาเลือดงามโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428161,เลือดงาม,ยาเลือดงามโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428174,วิสัมพญาใหญ่,ยาวิสัมพญาใหญ่โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428188,วิสัมพญาใหญ่,ยาวิสัมพญาใหญ่โรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428190,สตรีหลังคลอด,ยาสตรีหลังคลอดโรงพยาบาลท่าฉาง,ยาต้ม,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428208,สหัศธารา,ยาสหัศธาราโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428212,สหัศธารา,ยาสหัศธาราโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428220,สหัศธารา,ยาสหัศธาราโรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428231,หอมทิพโอสถ,ยาหอมทิพโอสถโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428249,หอมทิพโอสถ,ยาหอมทิพโอสถโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428254,หอมเทพจิตร,ยาหอมเทพจิตรโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428265,หอมเทพจิตร,ยาหอมเทพจิตรโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428277,หอมนวโกฐ,ยาหอมนวโกฐโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428283,หอมนวโกฐ,ยาหอมนวโกฐโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428296,หอมอินทจักร,ยาหอมอินทจักรโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428306,หอมอินทจักร,ยาหอมอินทจักรโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428310,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ยาห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร โรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428323,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ยาห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร โรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428334,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ยาห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร โรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428347,เหลืองปิดสมุทร,ยาเหลืองปิดสมุทรโรงพยาบาลท่าฉาง,ยาแคปซูล,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428352,เหลืองปิดสมุทร,ยาเหลืองปิดสมุทรโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428368,เหลืองปิดสมุทร,ยาเหลืองปิดสมุทรโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428375,อภัยสาลี,ยาอภัยสาลีโรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428381,อภัยสาลี,ยาอภัยสาลีโรงพยาบาลท่าฉาง,ยาเม็ด,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428399,อำมฤควาที,ยาอำมฤควาทีโรงพยาบาลท่าฉาง,ยาผง,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428404,อำมฤควาที,ยาอำมฤควาทีโรงพยาบาลท่าฉาง,ยาลูกกลอน,โรงพยาบาลท่าฉาง,ACTIVE
TTMT,9428415,กษัยเส้น,กษัยเส้น,ยาลูกกลอน,โรงพยาบาลกุดชุม,ACTIVE
TTMT,9428427,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 1,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 1,ยาน้ำ,โรงพยาบาลกุดชุม,ACTIVE
TTMT,9428436,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 2,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 2,ยาน้ำ,โรงพยาบาลกุดชุม,ACTIVE
TTMT,9428443,ขี้ผึ้งไพล สูตรตำรับที่ 1,ขี้ผึ้งไพล ,ขี้ผึ้ง,โรงพยาบาลกุดชุม,ACTIVE
TTMT,9428458,ผสมโคคลาน สูตรตำรับที่ 2,ยาต้มโคคลาน,ยาต้ม,โรงพยาบาลกุดชุม,ACTIVE
TTMT,9428462,ขี้ผึ้งไพล สูตรตำรับที่ 1,ยาขี้ผึ้งไพล,ขี้ผึ้ง,โรงพยาบาลละงู,ACTIVE
TTMT,9428470,ผสมเพชรสังฆาต สูตรตำรับที่ 1,ยาผสมเพชรสังฆาต สูตรตำรับที่ 1,ยาแคปซูล,โรงพยาบาลละงู,ACTIVE
TTMT,9428489,พอกเข่า,ยาพอกเข่า เบญรักษ์,ยาพอก,โรงพยาบาลละงู,ACTIVE
TTMT,9428491,หอมนวโกฐ,ยาหอมนวโกฐ รพ.คูเมือง,ยาผง,โรงพยาบาลคูเมือง,ACTIVE
TTMT,9428502,ขี้ผึ้งไพล สูตรตำรับที่ 1,ยาหม่องไพล รพ.คูเมือง,ขี้ผึ้ง,โรงพยาบาลคูเมือง,ACTIVE
TTMT,9428518,พิมเสนน้ำ,พิมเสนน้ำ,ยาน้ำ,โรงพยาบาลแม่ออน,ACTIVE
TTMT,9428525,หม่องไพล/บาล์มไพล/ไพลบาล์ม / ขี้ผึ้งไพล,ยาหม่องไพล,ขี้ผึ้ง,โรงพยาบาลแม่ออน,ACTIVE
TTMT,9428539,หอมเทพจิตร,หอมเทพจิตร ชนิดผง,ยาผง,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428541,เขียวหอม,เขียวหอม ชนิดผง,ยาผง,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428556,ประสะมะแว้ง,ประสะมะแว้ง ชนิดลูกกลอน,ยาลูกกลอน,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428560,ปราบชมพูทวีป,ปราบชมพูทวีปแคปซูล,ยาแคปซูล,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428573,ยาประคบ,ลูกประคบสมุนไพร,ยาประคบ,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428587,สมุนไพรอบตัว,ยาอบสมุนไพร,ยาต้ม,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428594,หอมนวโกฐ,หอมนวโกฐ ชนิดผง,ยาผง,โรงพยาบาลตระการพืชผล,ACTIVE
TTMT,9428600,โลชั่นผสมพญายอ,โลชั่นพญายอ พลทิพย์,โลชั่น,โรงพยาบาลพล,ACTIVE
TTMT,9428616,หอมเทพจิตร,หอมเทพจิตร พลทิพย์,ยาผง,โรงพยาบาลพล,ACTIVE
TTMT,9428628,เขียวหอม,ยาเขียวหอม,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428637,ประสะไพล,ยาประสะไพล,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428644,หอมทิพโอสถ,ยาหอมทิพโอสถ,ยาผง,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428659,หอมเทพจิตร,ยาหอมเทพจิตร,ยาผง,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428663,หอมนวโกฐ,ยาหอมนวโกฐ,ยาผง,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428671,หอมอินทจักร,ยาหอมอินทจักร,ยาผง,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428685,จันทน์ลีลา,ยาจันทน์ลีลา,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428692,ถ่ายดีเกลือฝรั่ง ,ยาถ่ายดีเกลือฝรั่ง ,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428709,ประสะกะเพรา,ยาประสะกะเพรา,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428713,ประสะกานพลู,ยาประสะกานพลู,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428721,ประสะเปราะใหญ่,ยาประสะเปราะใหญ่,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428732,ประสะมะแว้ง,ยาประสะมะแว้ง,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428745,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ยาห้าราก,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428750,น้ำมันกระดูกไก่ดำ-ขัดมอญ,ยาน้ำมันกระดูกไก่ดำ-ขัดมอญ,ยาเข้าน้ำมัน,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428766,ทาพระเส้น,ยาทาพระเส้น,ยาน้ำ,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428778,ธาตุบรรจบ ,ยาแคปซูลธาตุบรรจบ,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428784,มันทธาตุ,ยาแคปซูลมันทธาตุ,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428797,เบญจกูล / พิกัดเบญจกูล,ยาแคปซูลเบญจกูล,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428807,เลือดงาม,ยาแคปซูลเลือดงาม,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428811,ธรณีสันฑะฆาต,ยาแคปซูลธรณีสัณฑะฆาต,ยาแคปซูล,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428824,ล้างลำไส้,ยาน้ำล้างลำไส้,ยาน้ำ,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428830,ธาตุอบเชย ,ยาธาตุอบเชย,ยาน้ำ,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428848,แก้ลมพิษ (ยาใช้ภายนอก),ยาน้ำสเปรย์แก้ลมพิษ,ยาน้ำ,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428853,น้ำมันสะเก็ดเงิน,ยาน้ำมันสะเก็ดเงิน,ยาเข้าน้ำมัน,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428869,น้ำมันบัวบก,ยาน้ำมันบัวบก,ยาเข้าน้ำมัน,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428876,แก้คัน (ยาใช้ภายนอก),ยาครีมแก้คัน,ครีม,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428882,น้ำมันกัญชาทั้ง 5 (สูตรรับประทาน),ยาน้ำมันกัญชาทั้ง 5 (สูตรรับประทาน) อภัยภูเบศร,ยาเข้าน้ำมัน,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428895,น้ำมันกัญชาทั้ง 5 (สูตรใช้ภายนอก),ยาน้ำมันกัญชาทั้ง 5 (สูตรใช้ภายนอก) อภัยภูเบศร,ยาเข้าน้ำมัน,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428905,ขี้ผึ้งกัญชา ขมิ้นชัน,ขี้ผึ้งกัญชา ขมิ้นชัน (Cannabis leaf and Tumeric extract oinment),ขี้ผึ้ง,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428914,แก้คัน (รพ.เจ้าพระยาอภัยภูเบศร),ยาสบู่แก้คัน,อื่นๆ,โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9428922,ขี้ผึ้งไพล สูตรตำรับที่ 2,ขี้ผึ้งไพล,ขี้ผึ้ง,โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน,ACTIVE
TTMT,9428933,ลูกประคบสมุนไพร,ยาประคบ,ยาประคบ,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9428946,หอมบำรุงหัวใจ,ยาหอมบำรุงหัวใจ ,ยาผง,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9428951,หม่องไพล/บาล์มไพล/ไพลบาล์ม / ขี้ผึ้งไพล,ยาหม่องไพล,ขี้ผึ้ง,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9428967,น้ำมันไพล,น้ำมันไพล,ยาเข้าน้ำมัน,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9428979,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 1,ยาน้ำแก้ไอมะขามป้อม,ยาน้ำ,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9428980,ชาชงบำรุงน้ำนม,ชาบำรุงน้ำนม,ยาชง,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9428998,อบสมุนไพร,ยาอบสมุนไพร,ยาต้ม,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9429009,น้ำมันไพล,สุวรรณภูมิเฮิร์บ,ยาเข้าน้ำมัน,โรงพยาบาลสุวรรณภูมิ,ACTIVE
TTMT,9429013,ธาตุอบเชย ,ยาธาตุอบเชย,ยาน้ำ,โรงพยาบาลสมเด็จพระยุพราชเด่นชัย,ACTIVE
TTMT,9429021,น้ำมันนวดกัญชา,น้ำมันนวดกัญชา,ยาเข้าน้ำมัน,โรงพยาบาลสมเด็จพระยุพราชเด่นชัย,ACTIVE
TTMT,9429032,ขี้ผึ้งไพล สูตรตำรับที่ 1,ขี้ผึ้งไพล,ขี้ผึ้ง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429045,ตรีผลา / พิกัดตรีผลา ,ตรีผลาแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429050,ปราบชมพูทวีป,ปราบชมพูทวีปแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429066,ริดสีดวงมหากาฬ (ตำรับในระบบทางเดินอาหารส่วนกลางและส่วนปลาย),ยาริดสีดวง ,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429078,สหัศธารา,สหัสธาราแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429084,หอมเทพจิตร,ยาผงหอมเทพจิตร,ยาผง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429097,หอมเทพจิตร,ยาหอมเทพจิตร,ยาเม็ด,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429107,หอมนวโกฐ,ยาผงหอมนวโกฐ,ยาผง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429111,หอมนวโกฐ,ยาหอมนวโกฐ,ยาเม็ด,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429124,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ยาแก้ไข้ห้าราก,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9429130,ผสมเพชรสังฆาต สูตรตำรับที่ 2,ยาผสมเพชรสังฆาต สูตร 2,ยาแคปซูล,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9429148,ตำรับเบาหวาน,ยาเบาหวาน,ยาแคปซูล,โรงพยาบาลวังน้ำเย็น,ACTIVE
TTMT,9429153,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 2,ยาน้ำแก้ไอผสมมะขามป้อมไพรวนารี,ยาน้ำ,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429169,ขี้ผึ้งไพล สูตรตำรับที่ 1,ขี้ผึ้งไพล-ไพรวนารี,ขี้ผึ้ง,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429176,จันทน์ลีลา,จันทร์ลีลาแคปซูลไพรวนารี,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429182,ธรณีสันฑะฆาต,ธรณีสันฑะฆาตแคปซูลไพรวนารี,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429195,ธาตุอบเชย ,ยาน้ำธาตุอบเชยไพรวนารี,ยาน้ำ,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429202,ประสะไพล,ประสะไพลแคปซูลไพรวนารี,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429218,ปลูกไฟธาตุ,ยาปลูกไฟธาตุแคปซูลไพรวนารี,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429225,ผสมเพชรสังฆาต สูตรตำรับที่ 2,เพชรสังฆาตแคปซูลไพรวนารี,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429239,ยาประคบ,ลูกประคบสมุนไพร-ไพรวนารี,ยาประคบ,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429241,เลือดงาม,ยาเลือดงามแคปซูลไพรวนารี,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9429256,แก้ไอผสมมะขามป้อม สูตรตำรับที่ 2,ยาน้ำแก้ไอผสมมะขามป้อม สูตรที่ 2 รพ.คูเมือง,ยาน้ำ,โรงพยาบาลคูเมือง,ACTIVE
TTMT,9429260,ธาตุอบเชย ,ยาธาตุอบเชย รพ.คูเมือง,ยาน้ำ,โรงพยาบาลคูเมือง,ACTIVE
TTMT,9429273,ยาประคบ,ลูกประคบสมุนไพร รพ.คูเมือง,ยาประคบ,โรงพยาบาลคูเมือง,ACTIVE
